step,split,loss,lr
811,train,1.216004,0.001
812,train,1.232741,0.001
813,train,1.215771,0.001
814,train,1.221223,0.001
815,train,1.229042,0.001
816,train,1.240420,0.001
817,train,1.218500,0.001
818,train,1.213837,0.001
819,train,1.187204,0.001
820,train,1.268073,0.001
821,train,1.205279,0.001
822,train,1.186771,0.001
823,train,1.197106,0.001
824,train,1.244184,0.001
825,train,1.231415,0.001
826,train,1.211027,0.001
827,train,1.288892,0.001
828,train,1.229223,0.001
829,train,1.236867,0.001
830,train,1.279643,0.001
831,train,1.280340,0.001
832,train,1.206510,0.001
833,train,1.258712,0.001
834,train,1.304293,0.001
835,train,1.232450,0.001
836,train,1.259653,0.001
837,train,1.276511,0.001
838,train,1.242456,0.001
839,train,1.232290,0.001
840,train,1.243108,0.001
841,train,1.181290,0.001
842,train,1.286029,0.001
843,train,1.246326,0.001
844,train,1.199100,0.001
845,train,1.267896,0.001
846,train,1.253004,0.001
847,train,1.244388,0.001
848,train,1.195351,0.001
849,train,1.148851,0.001
850,train,1.332409,0.001
851,train,1.209395,0.001
852,train,1.208714,0.001
853,train,1.236947,0.001
854,train,1.285938,0.001
855,train,1.293177,0.001
856,train,1.248440,0.001
857,train,1.254968,0.001
858,train,1.213678,0.001
859,train,1.242136,0.001
860,train,1.260185,0.001
861,train,1.244398,0.001
862,train,1.179009,0.001
863,train,1.264071,0.001
864,train,1.197781,0.001
865,train,1.281000,0.001
866,train,1.277085,0.001
867,train,1.235744,0.001
868,train,1.270966,0.001
869,train,1.188488,0.001
870,train,1.288754,0.001
871,train,1.163561,0.001
872,train,1.230009,0.001
873,train,1.244410,0.001
874,train,1.192837,0.001
875,train,1.198105,0.001
876,train,1.221482,0.001
877,train,1.207210,0.001
878,train,1.213243,0.001
879,train,1.197097,0.001
880,train,1.301166,0.001
881,train,1.183615,0.001
882,train,1.156546,0.001
883,train,1.280227,0.001
884,train,1.271701,0.001
885,train,1.238641,0.001
886,train,1.305080,0.001
887,train,1.286982,0.001
888,train,1.236549,0.001
889,train,1.230704,0.001
890,train,1.269315,0.001
891,train,1.228176,0.001
892,train,1.247262,0.001
893,train,1.276640,0.001
894,train,1.247842,0.001
895,train,1.196385,0.001
896,train,1.182487,0.001
897,train,1.215220,0.001
898,train,1.239682,0.001
899,train,1.261580,0.001
900,train,1.185545,0.001
900,val,1.224081,0.001
901,train,1.239620,0.001
902,train,1.244855,0.001
903,train,1.258462,0.001
904,train,1.241698,0.001
905,train,1.201680,0.001
906,train,1.234283,0.001
907,train,1.291683,0.001
908,train,1.211394,0.001
909,train,1.184269,0.001
910,train,1.260989,0.001
911,train,1.215308,0.001
912,train,1.260308,0.001
913,train,1.265157,0.001
914,train,1.156153,0.001
915,train,1.266157,0.001
916,train,1.251324,0.001
917,train,1.271176,0.001
918,train,1.241248,0.001
919,train,1.241862,0.001
920,train,1.242342,0.001
921,train,1.247510,0.001
922,train,1.230505,0.001
923,train,1.221496,0.001
924,train,1.225059,0.001
925,train,1.239434,0.001
926,train,1.203015,0.001
927,train,1.238912,0.001
928,train,1.306986,0.001
929,train,1.179573,0.001
930,train,1.322333,0.001
931,train,1.312726,0.001
932,train,1.131106,0.001
933,train,1.285747,0.001
934,train,1.223940,0.001
935,train,1.190025,0.001
936,train,1.284381,0.001
937,train,1.230580,0.001
938,train,1.243230,0.001
939,train,1.145741,0.001
940,train,1.236022,0.001
941,train,1.212685,0.001
942,train,1.215583,0.001
943,train,1.235401,0.001
944,train,1.214043,0.001
945,train,1.219858,0.001
946,train,1.256372,0.001
947,train,1.223927,0.001
948,train,1.239328,0.001
949,train,1.239700,0.001
950,train,1.255450,0.001
951,train,1.217067,0.001
952,train,1.173404,0.001
953,train,1.194528,0.001
954,train,1.214490,0.001
955,train,1.250210,0.001
956,train,1.083387,0.001
957,train,1.169661,0.001
958,train,1.208359,0.001
959,train,1.209520,0.001
960,train,1.207704,0.001
961,train,1.191126,0.001
962,train,1.253811,0.001
963,train,1.213315,0.001
964,train,1.225685,0.001
965,train,1.145368,0.001
966,train,1.279724,0.001
967,train,1.179551,0.001
968,train,1.223502,0.001
969,train,1.251667,0.001
970,train,1.217481,0.001
971,train,1.243095,0.001
972,train,1.254871,0.001
973,train,1.188341,0.001
974,train,1.210591,0.001
975,train,1.201520,0.001
976,train,1.238411,0.001
977,train,1.202807,0.001
978,train,1.193253,0.001
979,train,1.167461,0.001
980,train,1.255706,0.001
981,train,1.191329,0.001
982,train,1.159689,0.001
983,train,1.233435,0.001
984,train,1.174801,0.001
985,train,1.184373,0.001
986,train,1.248606,0.001
987,train,1.158038,0.001
988,train,1.207926,0.001
989,train,1.074168,0.001
990,train,1.242546,0.001
991,train,1.144920,0.001
992,train,1.140008,0.001
993,train,1.271059,0.001
994,train,1.138629,0.001
995,train,1.223514,0.001
996,train,1.171639,0.001
997,train,1.200230,0.001
998,train,1.117568,0.001
999,train,1.164428,0.001
1000,train,1.200286,0.001
1000,val,1.197170,0.001
1001,train,1.254887,0.001
1002,train,1.144943,0.001
1003,train,1.182463,0.001
1004,train,1.249758,0.001
1005,train,1.234532,0.001
1006,train,1.105195,0.001
1007,train,1.147634,0.001
1008,train,1.246119,0.001
1009,train,1.226171,0.001
1010,train,1.200893,0.001
1011,train,1.162116,0.001
1012,train,1.193072,0.001
1013,train,1.202302,0.001
1014,train,1.223095,0.001
1015,train,1.198517,0.001
1016,train,1.183796,0.001
1017,train,1.208300,0.001
1018,train,1.159711,0.001
1019,train,1.200961,0.001
1020,train,1.179352,0.001
1021,train,1.232527,0.001
1022,train,1.140404,0.001
1023,train,1.223962,0.001
1024,train,1.177665,0.001
1025,train,1.126785,0.001
1026,train,1.184074,0.001
1027,train,1.110811,0.001
1028,train,1.183609,0.001
1029,train,1.149149,0.001
1030,train,1.211687,0.001
1031,train,1.203579,0.001
1032,train,1.064801,0.001
1033,train,1.148112,0.001
1034,train,1.120752,0.001
1035,train,1.154309,0.001
1036,train,1.199153,0.001
1037,train,1.196389,0.001
1038,train,1.220110,0.001
1039,train,1.227625,0.001
1040,train,1.201886,0.001
1041,train,1.202694,0.001
1042,train,1.128275,0.001
1043,train,1.207336,0.001
1044,train,1.189564,0.001
1045,train,1.208392,0.001
1046,train,1.198169,0.001
1047,train,1.140445,0.001
1048,train,1.261403,0.001
1049,train,1.209171,0.001
1050,train,1.195218,0.001
1051,train,1.231555,0.001
1052,train,1.142078,0.001
1053,train,1.237011,0.001
1054,train,1.098477,0.001
1055,train,1.190722,0.001
1056,train,1.160743,0.001
